%Pressure	Flow_Calibrated	Flow_Filtered	R5	X5	R11	X11	R19	X19	#	Volume
-0.4185	-0.3075	-0.1440	2.9057	-0.3941	3.4464	-0.0732	2.8532	0.6624	16657	-0.21701
-0.4829	-0.3075	-0.1460	2.9246	-0.3834	3.4650	-0.0839	2.8437	0.6624	16658	-0.21855
-0.6117	-0.3272	-0.1470	2.9340	-0.3619	3.4835	-0.0626	2.8627	0.6517	16659	-0.22019
-0.8049	-0.3710	-0.1480	2.9434	-0.3512	3.5020	-0.1158	2.8721	0.6624	16660	-0.22204
-0.9498	-0.3807	-0.1480	2.9529	-0.3404	3.5020	-0.1265	2.8532	0.6517	16661	-0.22395
-1.0464	-0.3904	-0.1460	2.9623	-0.3297	3.5020	-0.1052	2.8532	0.6517	16662	-0.22590
-1.0464	-0.3759	-0.1450	2.9717	-0.3189	3.5020	-0.1478	2.8437	0.6624	16663	-0.22778
-0.8693	-0.3321	-0.1420	2.9717	-0.3189	3.5020	-0.1158	2.8437	0.6517	16664	-0.22945
-0.5795	-0.2778	-0.1380	2.9906	-0.3082	3.5113	-0.1371	2.8342	0.6624	16665	-0.23084
-0.1770	-0.1925	-0.1340	2.9906	-0.3082	3.5113	-0.1691	2.8437	0.6517	16666	-0.23180
0.2416	-0.1055	-0.1290	3.0001	-0.2974	3.5020	-0.1691	2.8342	0.6730	16667	-0.23233
0.5314	-0.0324	-0.1230	3.0001	-0.2974	3.4835	-0.1798	2.8342	0.6624	16668	-0.23249
0.6764	0.0207	-0.1160	2.9906	-0.2974	3.4650	-0.1904	2.8342	0.6837	16669	-0.23239
0.6764	0.0420	-0.1090	3.0001	-0.2867	3.4279	-0.1904	2.8152	0.6837	16670	-0.23218
0.5798	0.0313	-0.1020	3.0001	-0.2867	3.4094	-0.1798	2.8247	0.6837	16671	-0.23203
0.4509	0.0099	-0.0950	3.0001	-0.2867	3.4186	-0.1904	2.8152	0.7050	16672	-0.23198
0.3543	-0.0272	-0.0880	2.9906	-0.2867	3.4001	-0.1904	2.8152	0.6943	16673	-0.23212
0.3221	-0.0587	-0.0810	2.9906	-0.2867	3.3723	-0.2117	2.8057	0.6943	16674	-0.23241
0.4026	-0.0639	-0.0740	2.9906	-0.2867	3.3538	-0.2224	2.7962	0.7050	16675	-0.23273
0.5476	-0.0324	-0.0680	2.9812	-0.2867	3.3167	-0.2330	2.7867	0.7050	16676	-0.23290
0.7408	0.0207	-0.0630	2.9812	-0.2974	3.2797	-0.2330	2.7962	0.7262	16677	-0.23280
0.8857	0.0791	-0.0580	2.9717	-0.2974	3.2519	-0.2437	2.7772	0.7262	16678	-0.23240
0.9823	0.1262	-0.0540	2.9623	-0.3082	3.1963	-0.2224	2.7867	0.7475	16679	-0.23177
0.9823	0.1366	-0.0510	2.9529	-0.3189	3.1871	-0.2330	2.7867	0.7475	16680	-0.23109
0.9340	0.1366	-0.0490	2.9340	-0.3189	3.1593	-0.2117	2.7677	0.7582	16681	-0.23041
0.7891	0.1053	-0.0470	2.9246	-0.3297	3.1500	-0.2224	2.7488	0.7688	16682	-0.22989
0.6764	0.0579	-0.0470	2.9057	-0.3404	3.1130	-0.2437	2.7488	0.7795	16683	-0.22960
0.6442	0.0367	-0.0470	2.8868	-0.3404	3.0759	-0.2437	2.7393	0.7901	16684	-0.22942
0.6764	0.0207	-0.0480	2.8774	-0.3404	3.0296	-0.2543	2.7393	0.8007	16685	-0.22931
0.8213	0.0473	-0.0500	2.8585	-0.3404	2.9926	-0.2650	2.7298	0.8007	16686	-0.22908
0.9179	0.0843	-0.0520	2.8491	-0.3404	2.9555	-0.2437	2.7203	0.8114	16687	-0.22866
0.9340	0.1001	-0.0560	2.8396	-0.3404	2.9092	-0.2330	2.7108	0.8114	16688	-0.22816
0.8374	0.0948	-0.0590	2.8208	-0.3404	2.8907	-0.2011	2.6918	0.8327	16689	-0.22769
0.5798	0.0420	-0.0630	2.8113	-0.3297	2.8814	-0.2117	2.6918	0.8433	16690	-0.22748
0.2416	-0.0482	-0.0670	2.8113	-0.3297	2.8629	-0.2117	2.6823	0.8433	16691	-0.22772
-0.1931	-0.1722	-0.0720	2.8113	-0.3297	2.8536	-0.2330	2.6728	0.8433	16692	-0.22858
-0.6117	-0.2828	-0.0760	2.8019	-0.3297	2.8166	-0.2756	2.6633	0.8646	16693	-0.23000
-0.9176	-0.3613	-0.0800	2.8019	-0.3297	2.7702	-0.2863	2.6444	0.8752	16694	-0.23181
-1.0947	-0.3952	-0.0840	2.8019	-0.3297	2.7239	-0.2863	2.6444	0.8752	16695	-0.23379
-1.0786	-0.3759	-0.0880	2.7924	-0.3404	2.6776	-0.2650	2.6254	0.8752	16696	-0.23567
-0.9659	-0.3321	-0.0910	2.7830	-0.3512	2.6498	-0.2543	2.6159	0.8965	16697	-0.23733
-0.7566	-0.2878	-0.0940	2.7736	-0.3619	2.6406	-0.2437	2.5874	0.9072	16698	-0.23877
-0.5473	-0.2329	-0.0960	2.7641	-0.3834	2.6220	-0.2543	2.5779	0.9178	16699	-0.23994
-0.3863	-0.2077	-0.0970	2.7453	-0.3941	2.6128	-0.2650	2.5589	0.9285	16700	-0.24098
-0.3058	-0.1925	-0.0980	2.7264	-0.4049	2.5943	-0.2756	2.5589	0.9285	16701	-0.24194
-0.3219	-0.2027	-0.0970	2.6981	-0.4156	2.5479	-0.3076	2.5400	0.9178	16702	-0.24296
-0.3863	-0.2077	-0.0960	2.6698	-0.4156	2.5202	-0.3076	2.5210	0.9391	16703	-0.24400
-0.4346	-0.2329	-0.0940	2.6415	-0.4264	2.4831	-0.3076	2.4925	0.9498	16704	-0.24516
-0.4346	-0.2329	-0.0910	2.6131	-0.4156	2.4553	-0.3076	2.4830	0.9604	16705	-0.24633
-0.3219	-0.2077	-0.0870	2.5848	-0.4156	2.4183	-0.2970	2.4640	0.9710	16706	-0.24737
-0.1126	-0.1722	-0.0820	2.5565	-0.4049	2.3997	-0.2756	2.4451	0.9710	16707	-0.24823
0.1289	-0.1106	-0.0780	2.5376	-0.3941	2.3812	-0.2756	2.4261	0.9817	16708	-0.24879
0.3382	-0.0429	-0.0720	2.5188	-0.3941	2.3627	-0.2650	2.3976	0.9817	16709	-0.24900
0.4831	0.0260	-0.0670	2.5093	-0.3834	2.3442	-0.2650	2.3881	0.9923	16710	-0.24887
0.5314	0.0579	-0.0610	2.4905	-0.3726	2.3164	-0.2756	2.3786	1.0030	16711	-0.24859
0.4670	0.0685	-0.0550	2.4810	-0.3726	2.2793	-0.2756	2.3501	1.0136	16712	-0.24824
0.3704	0.0526	-0.0500	2.4810	-0.3726	2.2515	-0.2756	2.3312	1.0030	16713	-0.24798
0.2577	0.0099	-0.0450	2.4716	-0.3834	2.2145	-0.2650	2.3122	1.0030	16714	-0.24794
0.2255	-0.0166	-0.0410	2.4622	-0.3941	2.1774	-0.2437	2.2932	1.0136	16715	-0.24802
0.3221	-0.0324	-0.0380	2.4527	-0.4049	2.1496	-0.2224	2.2837	1.0243	16716	-0.24818
0.5153	0.0046	-0.0360	2.4433	-0.4264	2.1311	-0.2011	2.2552	1.0243	16717	-0.24816
0.7891	0.0685	-0.0340	2.4244	-0.4371	2.1219	-0.1904	2.2363	1.0349	16718	-0.24782
1.0789	0.1625	-0.0330	2.4055	-0.4586	2.1126	-0.1798	2.2173	1.0349	16719	-0.24701
1.2882	0.2491	-0.0340	2.3867	-0.4801	2.0941	-0.1798	2.1983	1.0455	16720	-0.24577
1.4492	0.3189	-0.0350	2.3583	-0.5016	2.0663	-0.1798	2.1983	1.0455	16721	-0.24417
1.4492	0.3484	-0.0370	2.3395	-0.5123	2.0385	-0.1798	2.1698	1.0455	16722	-0.24243
1.3365	0.3140	-0.0410	2.3017	-0.5123	2.0014	-0.1691	2.1508	1.0455	16723	-0.24087
1.1111	0.2541	-0.0450	2.2829	-0.5230	1.9829	-0.1478	2.1224	1.0455	16724	-0.23960
0.8213	0.1521	-0.0500	2.2545	-0.5230	1.9644	-0.1158	2.1129	1.0668	16725	-0.23884
0.5637	0.0420	-0.0550	2.2262	-0.5230	1.9459	-0.0945	2.1034	1.0562	16726	-0.23863
0.3704	-0.0587	-0.0620	2.2168	-0.5123	1.9366	-0.0839	2.0844	1.0668	16727	-0.23892
0.2738	-0.1313	-0.0690	2.1979	-0.5123	1.9273	-0.0732	2.0559	1.0562	16728	-0.23958
0.2255	-0.1824	-0.0770	2.1790	-0.5016	1.9088	-0.0839	2.0464	1.0562	16729	-0.24050
0.1772	-0.2128	-0.0860	2.1696	-0.4908	1.8810	-0.0839	2.0180	1.0668	16730	-0.24156
0.0967	-0.2379	-0.0940	2.1602	-0.4801	1.8625	-0.0732	2.0085	1.0668	16731	-0.24275
-0.0321	-0.2679	-0.1030	2.1602	-0.4801	1.8440	-0.0626	1.9990	1.0668	16732	-0.24409
-0.2253	-0.3124	-0.1110	2.1507	-0.4801	1.8162	-0.0413	1.9895	1.0562	16733	-0.24566
-0.4346	-0.3662	-0.1190	2.1507	-0.4801	1.7884	-0.0306	1.9610	1.0562	16734	-0.24749
-0.6278	-0.4192	-0.1270	2.1413	-0.4801	1.7791	0.0014	1.9515	1.0668	16735	-0.24959
-0.7244	-0.4477	-0.1330	2.1413	-0.4908	1.7606	0.0120	1.9325	1.0668	16736	-0.25183
-0.7244	-0.4619	-0.1390	2.1319	-0.5016	1.7606	0.0333	1.9231	1.0668	16737	-0.25414
-0.5956	-0.4239	-0.1440	2.1224	-0.5123	1.7514	0.0333	1.9041	1.0562	16738	-0.25626
-0.3863	-0.3662	-0.1470	2.1036	-0.5230	1.7421	0.0333	1.8851	1.0562	16739	-0.25809
-0.1448	-0.2878	-0.1490	2.0847	-0.5338	1.7236	0.0227	1.8851	1.0562	16740	-0.25953
0.0323	-0.2077	-0.1500	2.0658	-0.5445	1.6958	0.0333	1.8661	1.0668	16741	-0.26057
0.1128	-0.1467	-0.1490	2.0375	-0.5553	1.6680	0.0440	1.8566	1.0562	16742	-0.26131
0.0806	-0.1261	-0.1460	2.0186	-0.5553	1.6495	0.0653	1.8471	1.0562	16743	-0.26194
-0.0804	-0.1467	-0.1420	1.9903	-0.5553	1.6495	0.0866	1.8281	1.0455	16744	-0.26268
-0.3058	-0.1976	-0.1370	1.9620	-0.5445	1.6309	0.1079	1.8187	1.0455	16745	-0.26367
-0.4990	-0.2778	-0.1310	1.9337	-0.5338	1.6309	0.1079	1.8092	1.0455	16746	-0.26506
-0.6439	-0.3370	-0.1240	1.9054	-0.5338	1.6309	0.1186	1.7997	1.0455	16747	-0.26674
-0.5956	-0.3516	-0.1160	1.8865	-0.5123	1.6124	0.1079	1.7807	1.0349	16748	-0.26850
-0.4346	-0.3223	-0.1080	1.8676	-0.5016	1.5939	0.1186	1.7712	1.0455	16749	-0.27012
-0.1609	-0.2329	-0.0990	1.8488	-0.4908	1.5754	0.1292	1.7522	1.0455	16750	-0.27128
0.1450	-0.1158	-0.0900	1.8393	-0.4801	1.5661	0.1399	1.7522	1.0455	16751	-0.27186
0.4026	0.0099	-0.0810	1.8204	-0.4693	1.5661	0.1505	1.7332	1.0455	16752	-0.27181
0.6120	0.1314	-0.0720	1.8204	-0.4586	1.5568	0.1612	1.7332	1.0455	16753	-0.27116
0.6925	0.2086	-0.0640	1.8110	-0.4586	1.5568	0.1825	1.7237	1.0455	16754	-0.27012
0.6925	0.2441	-0.0560	1.8016	-0.4586	1.5476	0.1718	1.7143	1.0455	16755	-0.26890
0.6764	0.2491	-0.0490	1.8016	-0.4586	1.5383	0.1825	1.7048	1.0455	16756	-0.26766
0.6603	0.2340	-0.0420	1.7921	-0.4693	1.5383	0.1931	1.6953	1.0455	16757	-0.26649
0.7086	0.2289	-0.0370	1.7733	-0.4801	1.5383	0.2038	1.6953	1.0349	16758	-0.26534
0.8374	0.2340	-0.0320	1.7638	-0.4908	1.5383	0.2144	1.6763	1.0455	16759	-0.26418
0.9501	0.2592	-0.0280	1.7450	-0.5016	1.5290	0.2144	1.6763	1.0455	16760	-0.26288
1.1111	0.3041	-0.0260	1.7261	-0.5123	1.5290	0.2144	1.6668	1.0455	16761	-0.26136
1.2077	0.3337	-0.0250	1.6978	-0.5123	1.5198	0.2251	1.6668	1.0349	16762	-0.25970
1.1594	0.3386	-0.0250	1.6789	-0.5230	1.5198	0.2357	1.6478	1.0349	16763	-0.25800
1.0306	0.3090	-0.0260	1.6506	-0.5230	1.5198	0.2464	1.6478	1.0455	16764	-0.25646
0.7086	0.2086	-0.0280	1.6317	-0.5123	1.5290	0.2571	1.6383	1.0349	16765	-0.25542
0.3382	0.0738	-0.0310	1.6128	-0.5123	1.5383	0.2571	1.6383	1.0455	16766	-0.25505
0.0001	-0.0899	-0.0360	1.5845	-0.5016	1.5383	0.2571	1.6288	1.0455	16767	-0.25550
-0.2414	-0.2429	-0.0410	1.5751	-0.4908	1.5383	0.2571	1.6193	1.0455	16768	-0.25672
-0.3219	-0.3370	-0.0470	1.5562	-0.4908	1.5383	0.2677	1.6099	1.0455	16769	-0.25841
-0.3058	-0.3807	-0.0530	1.5468	-0.4801	1.5383	0.2571	1.6099	1.0349	16770	-0.26031
-0.1770	-0.3613	-0.0610	1.5373	-0.4693	1.5290	0.2677	1.6099	1.0455	16771	-0.26212
0.0001	-0.2927	-0.0680	1.5279	-0.4586	1.5476	0.2784	1.6004	1.0455	16772	-0.26358
0.1289	-0.2178	-0.0750	1.5279	-0.4586	1.5476	0.2784	1.6004	1.0455	16773	-0.26468
0.1611	-0.1518	-0.0820	1.5185	-0.4586	1.5476	0.2784	1.5909	1.0455	16774	-0.26544
0.0806	-0.1261	-0.0880	1.5185	-0.4586	1.5383	0.2677	1.5814	1.0349	16775	-0.26607
-0.0804	-0.1467	-0.0930	1.5090	-0.4586	1.5476	0.2677	1.5814	1.0455	16776	-0.26680
-0.2736	-0.2027	-0.0970	1.5090	-0.4693	1.5476	0.2677	1.5719	1.0455	16777	-0.26782
-0.4507	-0.2729	-0.1000	1.4996	-0.4801	1.5476	0.2677	1.5719	1.0349	16778	-0.26918
-0.5473	-0.3370	-0.1020	1.4902	-0.4801	1.5476	0.2677	1.5624	1.0455	16779	-0.27087
-0.5795	-0.3662	-0.1020	1.4713	-0.4908	1.5476	0.2677	1.5624	1.0455	16780	-0.27270
-0.5473	-0.3710	-0.1010	1.4618	-0.4908	1.5476	0.2677	1.5529	1.0455	16781	-0.27456
-0.4507	-0.3467	-0.0990	1.4524	-0.5016	1.5383	0.2571	1.5529	1.0455	16782	-0.27630
-0.3219	-0.2828	-0.0950	1.4335	-0.5016	1.5383	0.2677	1.5529	1.0455	16783	-0.27771
-0.3058	-0.2479	-0.0910	1.4241	-0.5016	1.5383	0.2677	1.5434	1.0455	16784	-0.27895
-0.3380	-0.2228	-0.0850	1.4052	-0.5016	1.5383	0.2677	1.5434	1.0455	16785	-0.28007
-0.4668	-0.2379	-0.0780	1.3958	-0.5016	1.5383	0.2677	1.5339	1.0455	16786	-0.28126
-0.5956	-0.2828	-0.0700	1.3864	-0.5016	1.5290	0.2571	1.5339	1.0455	16787	-0.28267
-0.5956	-0.2976	-0.0620	1.3769	-0.4908	1.5198	0.2571	1.5339	1.0455	16788	-0.28416
-0.5151	-0.2878	-0.0520	1.3675	-0.4908	1.5105	0.2571	1.5244	1.0455	16789	-0.28561
-0.2736	-0.2178	-0.0430	1.3675	-0.4908	1.5105	0.2677	1.5149	1.0455	16790	-0.28670
0.0484	-0.1003	-0.0330	1.3580	-0.4801	1.5105	0.2677	1.5149	1.0562	16791	-0.28720
0.4187	0.0579	-0.0230	1.3580	-0.4801	1.5105	0.2677	1.5149	1.0562	16792	-0.28691
0.7891	0.2441	-0.0130	1.3486	-0.4801	1.5105	0.2784	1.5055	1.0562	16793	-0.28569
1.0306	0.3971	-0.0030	1.3486	-0.4908	1.5013	0.2677	1.5055	1.0455	16794	-0.28371
1.1433	0.5110	0.0050	1.3486	-0.4908	1.4920	0.2677	1.5055	1.0562	16795	-0.28116
1.1111	0.5573	0.0140	1.3392	-0.4908	1.4920	0.2677	1.4960	1.0562	16796	-0.27837
0.9662	0.5389	0.0220	1.3392	-0.4908	1.4827	0.2677	1.4960	1.0455	16797	-0.27568
0.7730	0.4735	0.0290	1.3392	-0.5016	1.4827	0.2784	1.4865	1.0562	16798	-0.27331
0.5798	0.3728	0.0350	1.3392	-0.5016	1.4920	0.2784	1.4865	1.0668	16799	-0.27145
0.3865	0.2742	0.0400	1.3392	-0.5016	1.4827	0.2784	1.4865	1.0668	16800	-0.27008
0.2899	0.1882	0.0440	1.3297	-0.5123	1.4827	0.2677	1.4770	1.0668	16801	-0.26914
0.3060	0.1470	0.0460	1.3297	-0.5123	1.4827	0.2677	1.4770	1.0562	16802	-0.26841
0.3704	0.1366	0.0470	1.3297	-0.5123	1.4735	0.2677	1.4675	1.0668	16803	-0.26773
0.4670	0.1521	0.0470	1.3297	-0.5123	1.4735	0.2677	1.4675	1.0668	16804	-0.26697
0.4670	0.1728	0.0460	1.3203	-0.5123	1.4735	0.2784	1.4580	1.0775	16805	-0.26610
0.3543	0.1470	0.0430	1.3203	-0.5123	1.4735	0.2784	1.4675	1.0775	16806	-0.26537
0.1933	0.1053	0.0390	1.3203	-0.5123	1.4735	0.2677	1.4580	1.0775	16807	-0.26485
-0.0160	0.0207	0.0350	1.3203	-0.5123	1.4827	0.2677	1.4485	1.0775	16808	-0.26474
-0.1770	-0.0691	0.0300	1.3109	-0.5123	1.4735	0.2677	1.4485	1.0775	16809	-0.26509
-0.2736	-0.1415	0.0250	1.3109	-0.5016	1.4735	0.2677	1.4485	1.0881	16810	-0.26580
-0.2897	-0.2027	0.0200	1.3109	-0.5016	1.4735	0.2677	1.4485	1.0881	16811	-0.26682
-0.1931	-0.2077	0.0150	1.3109	-0.5016	1.4735	0.2677	1.4485	1.0881	16812	-0.26786
-0.0643	-0.1773	0.0100	1.3109	-0.5016	1.4735	0.2677	1.4390	1.0988	16813	-0.26874
0.0645	-0.1261	0.0060	1.3109	-0.5016	1.4827	0.2677	1.4390	1.0988	16814	-0.26938
0.1128	-0.0743	0.0030	1.3109	-0.5016	1.4827	0.2677	1.4485	1.0988	16815	-0.26975
0.0323	-0.0587	0.0000	1.3109	-0.5016	1.4827	0.2571	1.4390	1.0988	16816	-0.27004
-0.1609	-0.0847	0.0000	1.3014	-0.5016	1.4735	0.2677	1.4390	1.0988	16817	-0.27047
-0.4507	-0.1620	0.0000	1.3014	-0.5016	1.4827	0.2677	1.4485	1.1094	16818	-0.27128
-0.7566	-0.2529	0.0000	1.3014	-0.5016	1.4827	0.2784	1.4390	1.1200	16819	-0.27255
-0.9820	-0.3516	0.0020	1.3014	-0.5016	1.4827	0.2677	1.4390	1.1200	16820	-0.27431
-1.1269	-0.4287	0.0060	1.3014	-0.5016	1.4827	0.2784	1.4485	1.1200	16821	-0.27645
-1.1430	-0.4430	0.0100	1.2920	-0.5016	1.4827	0.2784	1.4390	1.1200	16822	-0.27867
-1.0303	-0.4144	0.0160	1.2920	-0.5016	1.4920	0.2784	1.4390	1.1200	16823	-0.28074
-0.8371	-0.3321	0.0230	1.2920	-0.5016	1.4920	0.2784	1.4390	1.1200	16824	-0.28240
-0.5473	-0.2027	0.0310	1.2825	-0.5016	1.5013	0.2890	1.4390	1.1200	16825	-0.28342
-0.3058	-0.0639	0.0400	1.2825	-0.5016	1.5013	0.2890	1.4485	1.1307	16826	-0.28374
-0.1126	0.0738	0.0500	1.2825	-0.5016	1.5013	0.2890	1.4485	1.1307	16827	-0.28337
-0.0160	0.1728	0.0600	1.2825	-0.5016	1.5013	0.2890	1.4485	1.1307	16828	-0.28251
0.0001	0.2390	0.0710	1.2825	-0.5016	1.5013	0.2997	1.4485	1.1307	16829	-0.28132
0.0162	0.2692	0.0830	1.2825	-0.5123	1.5105	0.2997	1.4485	1.1413	16830	-0.27997
0.0806	0.2941	0.0950	1.2731	-0.5123	1.5105	0.2997	1.4485	1.1413	16831	-0.27850
0.2094	0.3239	0.1070	1.2825	-0.5016	1.5198	0.3210	1.4580	1.1413	16832	-0.27689
0.3704	0.3728	0.1190	1.2731	-0.5016	1.5290	0.3103	1.4580	1.1520	16833	-0.27502
0.5476	0.4402	0.1310	1.2731	-0.5016	1.5290	0.3103	1.4580	1.1520	16834	-0.27283
0.6925	0.5017	0.1420	1.2731	-0.5016	1.5290	0.3103	1.4580	1.1520	16835	-0.27032
0.7891	0.5527	0.1520	1.2731	-0.5016	1.5383	0.3103	1.4675	1.1520	16836	-0.26756
0.7730	0.5665	0.1620	1.2731	-0.5016	1.5383	0.3210	1.4675	1.1520	16837	-0.26473
0.6442	0.5435	0.1710	1.2731	-0.5016	1.5383	0.3210	1.4675	1.1626	16838	-0.26201
0.4348	0.4687	0.1790	1.2731	-0.5016	1.5476	0.3210	1.4770	1.1626	16839	-0.25967
0.1772	0.3631	0.1860	1.2731	-0.5016	1.5568	0.3210	1.4675	1.1733	16840	-0.25785
-0.0160	0.2541	0.1910	1.2731	-0.5016	1.5568	0.3103	1.4770	1.1626	16841	-0.25659
-0.1287	0.1573	0.1950	1.2731	-0.5016	1.5661	0.3210	1.4770	1.1733	16842	-0.25580
-0.1126	0.1053	0.1980	1.2731	-0.5016	1.5568	0.3210	1.4770	1.1733	16843	-0.25528
0.0484	0.1158	0.2000	1.2731	-0.5016	1.5568	0.3210	1.4865	1.1839	16844	-0.25470
0.2416	0.1779	0.2010	1.2731	-0.5016	1.5661	0.3103	1.4865	1.1839	16845	-0.25381
0.4831	0.2692	0.2010	1.2731	-0.5016	1.5661	0.3103	1.4865	1.1839	16846	-0.25247
0.5798	0.3582	0.2000	1.2731	-0.4908	1.5661	0.3103	1.4960	1.1945	16847	-0.25068
0.5314	0.4067	0.1990	1.2731	-0.4908	1.5661	0.2997	1.4865	1.1945	16848	-0.24864
0.3704	0.3971	0.1980	1.2731	-0.4908	1.5661	0.2997	1.4960	1.1945	16849	-0.24666
0.0806	0.3288	0.1960	1.2731	-0.4908	1.5568	0.2997	1.4960	1.2052	16850	-0.24502
-0.2092	0.2188	0.1940	1.2637	-0.4908	1.5568	0.2997	1.4960	1.2052	16851	-0.24393
-0.4829	0.0948	0.1930	1.2637	-0.4801	1.5568	0.2997	1.4960	1.2158	16852	-0.24345
-0.6761	-0.0219	0.1920	1.2637	-0.4801	1.5568	0.2997	1.5055	1.2158	16853	-0.24356
-0.7566	-0.0951	0.1910	1.2637	-0.4801	1.5568	0.2997	1.5055	1.2265	16854	-0.24404
-0.7727	-0.1261	0.1910	1.2637	-0.4693	1.5568	0.2997	1.5055	1.2265	16855	-0.24467
-0.7405	-0.1106	0.1920	1.2637	-0.4693	1.5568	0.2890	1.5055	1.2265	16856	-0.24523
-0.7244	-0.0847	0.1940	1.2637	-0.4693	1.5568	0.2890	1.5055	1.2371	16857	-0.24565
-0.7888	-0.0534	0.1970	1.2637	-0.4693	1.5476	0.2997	1.5055	1.2265	16858	-0.24592
-0.9015	-0.0482	0.2010	1.2637	-0.4586	1.5476	0.2997	1.5149	1.2371	16859	-0.24617
-1.0464	-0.0587	0.2070	1.2731	-0.4586	1.5568	0.2997	1.5149	1.2478	16860	-0.24646
-1.2074	-0.0899	0.2130	1.2731	-0.4586	1.5661	0.2997	1.5244	1.2584	16861	-0.24691
-1.2879	-0.1055	0.2210	1.2825	-0.4586	1.5661	0.2997	1.5244	1.2478	16862	-0.24744
-1.2718	-0.1158	0.2300	1.2825	-0.4586	1.5568	0.2890	1.5339	1.2478	16863	-0.24802
-1.1269	-0.0743	0.2400	1.2920	-0.4586	1.5568	0.2997	1.5339	1.2478	16864	-0.24839
-0.8210	0.0260	0.2520	1.2920	-0.4586	1.5568	0.2997	1.5244	1.2584	16865	-0.24827
-0.4507	0.1728	0.2640	1.2920	-0.4693	1.5661	0.2997	1.5339	1.2691	16866	-0.24740
-0.1126	0.3533	0.2780	1.3014	-0.4693	1.5754	0.2997	1.5434	1.2797	16867	-0.24564
0.1289	0.5063	0.2920	1.3014	-0.4693	1.5754	0.3103	1.5434	1.2691	16868	-0.24311
0.1933	0.6120	0.3070	1.3014	-0.4693	1.5846	0.3103	1.5434	1.2584	16869	-0.24005
0.1450	0.6569	0.3220	1.3109	-0.4693	1.5939	0.2997	1.5434	1.2691	16870	-0.23677
0.0001	0.6480	0.3370	1.3109	-0.4693	1.5939	0.3103	1.5529	1.2903	16871	-0.23353
-0.1770	0.6075	0.3520	1.3109	-0.4693	1.5939	0.2997	1.5624	1.2903	16872	-0.23049
-0.3058	0.5481	0.3670	1.3109	-0.4693	1.6031	0.2997	1.5624	1.2903	16873	-0.22775
-0.3702	0.5063	0.3820	1.3203	-0.4693	1.6031	0.2997	1.5624	1.2903	16874	-0.22522
-0.3219	0.4876	0.3960	1.3203	-0.4586	1.6124	0.2997	1.5719	1.2903	16875	-0.22279
-0.1770	0.5110	0.4080	1.3203	-0.4586	1.6124	0.3103	1.5719	1.3010	16876	-0.22024
0.0001	0.5802	0.4200	1.3297	-0.4478	1.6124	0.2997	1.5719	1.2903	16877	-0.21734
0.1772	0.6525	0.4300	1.3297	-0.4371	1.6309	0.3103	1.5814	1.2903	16878	-0.21408
0.2738	0.7143	0.4390	1.3297	-0.4371	1.6402	0.2997	1.5814	1.3010	16879	-0.21051
0.3060	0.7533	0.4460	1.3392	-0.4371	1.6402	0.2997	1.5814	1.3010	16880	-0.20674
0.2094	0.7447	0.4520	1.3486	-0.4264	1.6402	0.2890	1.5909	1.3010	16881	-0.20302
0.0806	0.7011	0.4560	1.3580	-0.4264	1.6402	0.2890	1.5909	1.3010	16882	-0.19951
0.0001	0.6569	0.4590	1.3675	-0.4264	1.6402	0.2997	1.5909	1.3010	16883	-0.19623
-0.0482	0.6030	0.4600	1.3675	-0.4264	1.6402	0.2997	1.5909	1.3116	16884	-0.19322
0.0323	0.5939	0.4610	1.3769	-0.4264	1.6495	0.3103	1.6004	1.3116	16885	-0.19025
0.1611	0.5939	0.4600	1.3864	-0.4264	1.6587	0.3103	1.6004	1.3223	16886	-0.18728
0.2255	0.6166	0.4580	1.3958	-0.4264	1.6587	0.3103	1.6099	1.3223	16887	-0.18420
0.2738	0.6256	0.4550	1.3958	-0.4264	1.6587	0.2997	1.6193	1.3223	16888	-0.18108
0.1772	0.6120	0.4520	1.4052	-0.4264	1.6587	0.2997	1.6099	1.3223	16889	-0.17802
-0.0482	0.5619	0.4480	1.4052	-0.4371	1.6587	0.3103	1.6099	1.3329	16890	-0.17521
-0.3702	0.4545	0.4440	1.4052	-0.4371	1.6587	0.3210	1.6193	1.3329	16891	-0.17294
-0.7727	0.3239	0.4390	1.4052	-0.4371	1.6587	0.3210	1.6099	1.3436	16892	-0.17132
-1.1269	0.1728	0.4350	1.4147	-0.4371	1.6680	0.3316	1.6193	1.3436	16893	-0.17046
-1.3845	0.0367	0.4300	1.4147	-0.4371	1.6680	0.3210	1.6288	1.3329	16894	-0.17028
-1.4811	-0.0534	0.4260	1.4147	-0.4371	1.6680	0.3316	1.6193	1.3436	16895	-0.17054
-1.4328	-0.0899	0.4210	1.4147	-0.4371	1.6680	0.3316	1.6193	1.3542	16896	-0.17100
-1.2879	-0.0691	0.4180	1.4147	-0.4264	1.6587	0.3316	1.6288	1.3436	16897	-0.17134
-1.0947	-0.0008	0.4150	1.4241	-0.4264	1.6587	0.3423	1.6288	1.3436	16898	-0.17135
-0.9015	0.1001	0.4140	1.4335	-0.4156	1.6680	0.3423	1.6193	1.3542	16899	-0.17085
-0.7405	0.2086	0.4130	1.4430	-0.4156	1.6680	0.3529	1.6288	1.3648	16900	-0.16981
-0.6439	0.3041	0.4130	1.4430	-0.4156	1.6680	0.3529	1.6383	1.3648	16901	-0.16829
